Series Name,Series Code,Country Name,Country Code,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Population density (people per sq. km of land area),EN.POP.DNST,Bangladesh,BGD,532.739532918491,546.553107474841,560.404140739034,573.867596220327,586.771760006146,600.274932780211,614.638933702082,629.239847891219,644.770415610356,661.86399323961,680.305262349236,699.435184758393,718.554497964201,737.182906967811,754.949266344012,771.992440654529,788.88248444342,805.820649919336,823.136291004072,839.232035031113,854.821402780979,871.312568180072,888.183844203734,904.919244065453,920.925466697396,937.537266651302,955.292855496658,973.763724360452,992.49694245986,1011.52711070139,1030.49724206806,1048.65334562495,1066.21898286856,1082.52738726281,1095.71199969271,1107.28995928401,1117.1646155028,1127.04010140585,1139.97955750173,1153.96024429592,1168.40016132749,1183.29983099024,1198.13550741338,1212.49135745563,1227.50686025966,1242.94356610586,1257.46299454559,1271.53892601982,1286.17155258508
Population density (people per sq. km of land area),EN.POP.DNST,Russian Federation,RUS,8.04816366126803,8.09453354037078,8.14108645846998,8.18794444156327,8.24572375144525,8.30386913932013,8.36244161818675,8.42144118804511,8.48141696588458,8.53822006778544,8.59203353274415,8.64358951674654,8.70930051647504,8.77720798416103,8.84041745093792,8.90228463174079,8.9601859676204,9.01290119860036,9.02805725459809,9.05397612561356,9.06276083819658,9.0599991578269,9.05957648127472,9.05924682416698,9.04631156749681,9.03098613133561,9.01459493446796,8.9828041719473,8.94901570933758,8.91163375342787,8.87046146313948,8.83027865243716,8.79465803239439,8.76108889416588,8.73439418381291,8.71946397976766,8.71609568861449,8.71872030491785,8.72263552192818,8.72944024102286,8.74414469920076,8.76278525750037,8.7818775504721,8.79880404497318,8.81379634814223,8.8232207375402,8.82206789209416,8.81769599441163,8.79735498907911
Population density (people per sq. km of land area),EN.POP.DNST,Mexico,MEX,27.5436281797371,28.4103001620412,29.2939015921191,30.1920738702127,31.0977869801178,32.0288613390262,32.9864435813678,33.9375560070989,34.828666375164,35.6149947272306,36.3470166413745,37.0793024511947,37.8042922914684,38.5153970009517,39.2110728156588,39.8948038787006,40.5833560533964,41.2735661925461,42.0383384346305,42.8774376912986,43.7218879086396,44.5733928341778,45.4303989300136,46.2818344093212,47.1136371820263,47.9349232233339,48.7498567349983,49.5562180097225,50.3477157334294,51.1300640448571,51.9134139252553,52.6913454564161,53.471443709972,54.2413138197999,54.9843308727076,55.7128388075825,56.4235134648525,57.1256606394197,57.8885264538697,58.7208935415006,59.5467522312817,60.3362668792922,61.0899904832943,61.8070922606034,62.5114951516243,63.1905439954731,63.7947791867075,64.3459507703387,64.8156084261426
"Population, total",SP.POP.TOTL,China,CHN,862030000,881940000,900350000,916395000,930685000,943455000,956165000,969005000,981235000,993885000,1008630000,1023310000,1036825000,1051040000,1066790000,1084035000,1101630000,1118650000,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000
"Population, total",SP.POP.TOTL,India,IND,582837973,596107483,609721951,623524219,637451448,651685628,666267760,681248383,696828385,712869298,729169466,745826546,762895156,780242084,797878993,815716125,833729681,852012673,870452165,888941756,907574049,926351297,945261958,964279129,983281218,1002335230,1021434576,1040500054,1059633675,1078970907,1098313039,1117415123,1136264583,1154638713,1172373788,1189691809,1206734806,1223640160,1240613620,1257621191,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127
"Population, total",SP.POP.TOTL,United States,USA,209896000,211909000,213854000,215973000,218035000,220239000,222585000,225055000,227225000,229466000,231664000,233792000,235825000,237924000,240133000,242289000,244499000,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331501080
"Population, total",SP.POP.TOTL,Indonesia,IDN,121504145,124709058,127945196,131213215,134521025,137861540,141250964,144693087,148177096,151686337,155228658,158790611,162331962,165791694,169135273,172421390,175694647,178949174,182159874,185361228,188558416,191737287,194928533,198140162,201373791,204628007,207855486,210996910,214072421,217112437,220115092,223080121,225938595,228805144,231797427,234858289,237936543,240981299,244016173,247099697,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970
"Population, total",SP.POP.TOTL,Pakistan,PAK,62509565,64285624,66149169,68126999,70230923,72451105,74789330,77407341,80624057,84270202,87828198,91080372,94003867,97121552,100618523,104251093,107967838,111670386,115414069,119203569,122375179,125546615,129245139,133117476,137234810,141330267,145476106,149694462,154369924,159217727,163262807,166876680,170648620,174372098,178069984,181924521,185931955,190123222,194454498,198602738,202205861,205337562,208251628,210969298,213524840,216379655,219731479,223293280,227196741
"Population, total",SP.POP.TOTL,Nigeria,NGA,58173834,59605446,61157931,62851312,64658315,66589655,68633344,70750307,72951439,75175387,77388067,79351586,81337553,83585251,85804185,88044187,90351467,92744064,95214257,97685360,100182045,102775465,105456121,108187610,110956183,113791181,116690527,119695565,122851984,126152678,129583026,133119801,136756848,140490722,144329764,148294028,152382506,156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405
"Population, total",SP.POP.TOTL,Brazil,BRA,101194394,103666904,106167372,108700515,111286504,113939886,116664382,119447303,122288383,125168060,128065095,130977370,133888775,136783180,139643355,142466264,145253973,148003411,150706446,153336445,155900790,158440875,160980472,163515328,166037122,168546707,171039804,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304
"Population, total",SP.POP.TOTL,Bangladesh,BGD,69346705,71144818,72947807,74700345,76380080,78137788,80007550,81908151,83929765,86154836,88555336,91045478,93534239,95959099,98271746,100490256,102688833,104893674,107147651,109242834,111272102,113418757,115614891,117793338,119876868,122039226,124350471,126754824,129193327,131670484,134139826,136503206,138789725,140912590,142628831,144135934,145421318,146706810,148391139,150211005,152090649,154030139,155961299,157830000,159784568,161793964,163683958,165516222,167420951
"Population, total",SP.POP.TOTL,Russian Federation,RUS,131909000,132669000,133432000,134200000,135147000,136100000,137060000,138027000,139010000,139941000,140823000,141668000,142745000,143858000,144894000,145908000,146857000,147721000,147969407,148394216,148538197,148458777,148407912,148375787,148160129,147915361,147670784,147214776,146596869,145976482,145306497,144648618,144067316,143518814,143049637,142805114,142742366,142785349,142849468,142960908,143201721,143506995,143819667,144096870,144342397,144496739,144477859,144406261,144073139
"Population, total",SP.POP.TOTL,Mexico,MEX,53543436,55228203,56945880,58691882,60452543,62262505,64123997,65972912,67705186,69233769,70656783,72080310,73489654,74872006,76224365,77553504,78892015,80233749,81720428,83351595,84993164,86648447,88314424,89969572,91586555,93183094,94767284,96334810,97873442,99394288,100917081,102429341,103945813,105442402,106886790,108302973,109684489,111049428,112532401,114150481,115755909,117290686,118755887,120149897,121519221,122839258,124013861,125085311,125998302
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,China,CHN,50.9515713996995,50.9500112561409,50.946444326149,50.9404323658588,50.9337973769159,50.9269319467841,50.9196549428097,50.9130384089049,50.9074358564117,50.9027628197019,50.8997723204413,50.8971613972778,50.8951894646166,50.8959544714546,50.9000684554814,50.907753637243,50.917731121984,50.9306997067245,50.9487603067272,50.9698557730263,50.9899531132943,51.0076859968067,51.0256463320942,51.0440745554091,51.061996365842,51.0798398258135,51.0948548446149,51.1104154008553,51.1278258840328,51.1391628896476,51.1453457596758,51.1510670388459,51.1566065098308,51.1619165084815,51.1675303734944,51.1728021118917,51.1775354716549,51.1822491153266,51.1855999362844,51.1870853396497,51.1875014844747,51.1863361199102,51.1830397943742,51.1768800456031,51.1676901343851,51.1531675357066,51.1342654938918,51.1147267357803,51.0897989295376
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,India,IND,51.7346827022885,51.7466174803915,51.758684836984,51.7703951448276,51.7808189212867,51.7882105265639,51.7914311207254,51.7911437009605,51.788264480644,51.7836645561358,51.7770609719963,51.7683730983745,51.758815597985,51.7488647792548,51.7386327527989,51.7288442716515,51.7187283632283,51.7071293609737,51.6954379681507,51.6865687654794,51.6813031968921,51.6797436944702,51.6825416346651,51.6896456648291,51.6992647366931,51.7096079721751,51.720141985873,51.7293927982823,51.7370855545904,51.7429458364441,51.7461646014384,51.7476655808604,51.7476628064539,51.7458542895746,51.7421489809016,51.7366156801034,51.7298429527523,51.7221012098851,51.7136051593565,51.7043124474514,51.6944718821679,51.6850988464687,51.6772737466916,51.6713674748307,51.6662665081989,51.6607680361231,51.6543113446652,51.646217455773,51.6330632142815
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,United States,USA,48.9345433863518,48.9265627025001,48.9070450072413,48.8839263094343,48.8600493509585,48.8347248705488,48.8073199186767,48.7868548895356,48.7761500494277,48.7753255417471,48.7825347647619,48.7964796938811,48.8152506454114,48.8363072805494,48.8593820232404,48.8799872762156,48.9008601150696,48.9273059465583,48.955829155295,48.9862610971404,49.0178633602207,49.0432924248135,49.0653448906745,49.0886976085377,49.1116696838868,49.1348496812931,49.1628423335285,49.1981077361977,49.2307581008364,49.248569098173,49.2489512372613,49.2457083721875,49.2513518170066,49.2595939795313,49.2647872483373,49.2651732432984,49.262446339064,49.258591808258,49.2549214915752,49.2771611702902,49.3227883928518,49.3658749284219,49.4058809896213,49.4422518085334,49.4774689143399,49.5107209202903,49.5388395467662,49.5629914639393,49.5634381866801
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Indonesia,IDN,49.9172303957202,49.9250864359829,49.9332808087613,49.9417676794216,49.9496751530105,49.9571657185898,49.965996692242,49.9774920138375,49.9907846756559,50.0064801485713,50.0250469214261,50.0433322219536,50.0622674664648,50.0825433389926,50.1009106480113,50.1194492168286,50.1379788764993,50.1542594435222,50.169547218725,50.1860211025361,50.2032298574252,50.2169106001797,50.2294735886613,50.2427317082743,50.2551570874484,50.2663386639933,50.2771998040985,50.2858402049585,50.2937003734825,50.301533854553,50.3092927403633,50.3162457940392,50.3243299357509,50.3343001763981,50.3393551473718,50.3437219539652,50.3502150151017,50.3544480437048,50.3584092354403,50.3648266310905,50.3709269856597,50.3728956970951,50.3731687904903,50.3749023946979,50.3760616060981,50.3765509727052,50.3756582017933,50.3735411564231,50.3673230547554
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Pakistan,PAK,53.0991329086996,53.0309109234127,52.9618792338873,52.891532768088,52.8196717562718,52.7479518773385,52.6763991601476,52.5943747376622,52.4946865425043,52.3900844571371,52.2954256672783,52.2148130883787,52.146661158099,52.0842871209472,52.0274095059018,51.9766742397607,51.9303961611235,51.8897212372849,51.8517504135479,51.8171515485413,51.799018001845,51.7892322305942,51.7774807762789,51.7635084968107,51.7455833545439,51.7261196428646,51.704208387321,51.6827409420129,51.6590602195283,51.6353734907923,51.6213058862819,51.6113246020954,51.5969751176423,51.5805045827917,51.5584608577266,51.5290629788164,51.4949826671806,51.4577877288446,51.4194760359825,51.3824854720784,51.3496411461585,51.3197108086829,51.2913157154286,51.1845605136345,50.9985217644935,50.8379986094349,50.7156842101809,50.6128272198787,50.535778151853
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Nigeria,NGA,49.9598874641819,49.9865935069087,50.0146088983946,50.0403889739008,50.0621366331616,50.078954456214,50.0911554010832,50.101571997419,50.1106811614778,50.1210189978802,50.1321825236958,50.1421635101282,50.158354284398,50.1730813729327,50.1811176226428,50.1895031411898,50.1999419666313,50.2122356855098,50.2253008181327,50.2293987553509,50.2279724874852,50.2298170093417,50.2354898868317,50.2393878559661,50.2373022330806,50.2376172719396,50.2445301322532,50.2537316232226,50.2624117165255,50.2730017352466,50.2834260098232,50.2906851550958,50.2973679241276,50.3027402763294,50.3092369776202,50.319561756054,50.3332088527275,50.3500356631627,50.3665859219035,50.3824224454729,50.3973719220895,50.410854706597,50.4237223600335,50.4378043225284,50.4550423836597,50.4728789947996,50.4896008557953,50.5059371732918,50.5181610647913
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Brazil,BRA,49.8980516647988,49.8818822639866,49.8669063787319,49.8535200132217,49.8414938077307,49.8302482064972,49.8195361802885,49.8097432974271,49.8010681848659,49.7933682123059,49.7863090641521,49.7798237970422,49.7733913840051,49.7663616242874,49.7585194798564,49.7496389741785,49.740178879651,49.7306389783138,49.7168196773747,49.6993790354276,49.682199814382,49.6651971910658,49.6486903082257,49.6315440225885,49.6139417545433,49.59650027455,49.5789670105094,49.5609332936245,49.5380037449597,49.5102893841292,49.4820591368907,49.4546148290637,49.4275499107597,49.4020439285284,49.3787878596901,49.3570022973071,49.3375215911272,49.319903264872,49.3023190033208,49.2851967397663,49.2689362619804,49.2536767239403,49.2408131047114,49.2273369222173,49.2094158676085,49.1916408127653,49.1773920947436,49.1634635355177,49.1468595065325
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Bangladesh,BGD,51.4347163286273,51.4499973842086,51.4656787420628,51.4487583691883,51.3963496765125,51.3488492917153,51.3094289226454,51.2729923545704,51.2441730296755,51.2290511469374,51.2273196049982,51.2320359282424,51.2340491699515,51.2281717026126,51.2207191271436,51.2145774611222,51.2085953883613,51.2098699107441,51.2202745349966,51.2282151156935,51.2201468073282,51.2028261780368,51.1857309107354,51.1616310593049,51.1359088894448,51.1059943956052,51.0678258709611,51.0325145495054,50.9959465630915,50.9477416366146,50.8832246435149,50.8034543891958,50.7186918916368,50.6256240127302,50.5013975750807,50.3687956120644,50.2242882986386,50.0923958472003,50.0121654838164,49.953519051417,49.9035032719204,49.8519312509352,49.8031040380088,49.7597433947919,49.7290783425343,49.7066942497311,49.6777851620621,49.6411638733513,49.6136914190626
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Russian Federation,RUS,45.5892646107435,45.6472616111243,45.7053173839543,45.7628512016444,45.8262609322033,45.9009887020512,45.9793894638568,46.040247789713,46.0936403991916,46.1549048480147,46.2188924325377,46.2853089504522,46.3544661597178,46.427784544763,46.5145243880375,46.6154186461342,46.7165285746136,46.8016487248115,46.8570677519294,46.8849398959561,46.8959658129067,46.8923083680446,46.8670864147393,46.822419563459,46.7792790655003,46.7528383742022,46.7417843056302,46.7306392769721,46.7027840181704,46.656778964729,46.6015149542823,46.5328139912484,46.4512719305526,46.3646712665585,46.2914211935371,46.2524420373378,46.235144716503,46.2299537879181,46.2396552857855,46.2625036931203,46.2931506999244,46.3260835367172,46.353735005292,46.3739746213667,46.3926766523769,46.4126710035499,46.4323826333445,46.4498779715861,46.4526938273947
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,Mexico,MEX,50.0748681873909,50.0074916433548,49.9413004066317,49.8744153407792,49.8018089991682,49.7418245539591,49.6974837672705,49.6504868543623,49.6038752481974,49.5580718709681,49.5128868236189,49.4701188160817,49.4291550209231,49.3893138110925,49.3498686410835,49.3106462346305,49.2734137922577,49.2371358591258,49.2054055321394,49.1747362482986,49.1429816637959,49.113471127763,49.0860258568861,49.0591863658082,49.0314380751629,49.0060632672274,48.9837748225432,48.9628608807138,48.9408148126639,48.9319265509503,48.9375599359637,48.9435883415476,48.9497734747623,48.954972592525,48.9580592699996,48.9592414051274,48.9579688883813,48.9545033946505,48.9515966161604,48.9547415923723,48.9600189654249,48.9619994208236,48.962088085789,48.9594893285676,48.9549130667979,48.9473943256805,48.9341784141371,48.9163975456719,48.8795880757187
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,China,CHN,49.0484286003005,49.0499887438591,49.0535555626618,49.0595676341412,49.0662026230841,49.0730679471243,49.0803449524935,49.086961694369,49.0925642453827,49.0972370800233,49.1002275808891,49.1028385055619,49.1048105353834,49.1040455285454,49.0999316373027,49.0922462715869,49.0822689676306,49.0693002932755,49.0512396932728,49.0301442269737,49.0100469711785,48.9923139195712,48.9743536679058,48.9559254445909,48.938003634158,48.9201601741865,48.9051451553851,48.8895846787985,48.8721741159672,48.8608371103524,48.8546542403242,48.848932883567,48.8433934901692,48.8380834148835,48.832469702662,48.8271978881083,48.8224646035236,48.817750959349,48.814400137889,48.8129146603503,48.8124985155253,48.8136638074206,48.8169602778181,48.8231199543969,48.8323098656149,48.8468324642934,48.8657345766764,48.8852732642197,48.9102011406413
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,India,IND,48.2653172977115,48.2533825196085,48.2413153270252,48.2296050155511,48.2191809218386,48.2117894734361,48.2085687291848,48.2088562990395,48.211735519356,48.2163354438642,48.2229388908613,48.2316270357049,48.2411845330946,48.2511350925798,48.2613673725334,48.2711557283485,48.2812716367717,48.2928706390263,48.3045620318493,48.3134312345206,48.3186968031079,48.3202561975794,48.317458365335,48.3103544388753,48.3007351616066,48.2903920278249,48.2798579162255,48.27060710561,48.2629145397819,48.257054070875,48.2538353985616,48.2523344191396,48.2523371935461,48.2541457104254,48.2578509338013,48.2633843198966,48.2701569643795,48.2778987901149,48.2863948406435,48.2956875525486,48.3055280393691,48.3149011535313,48.3227262533084,48.3286325251693,48.3337334918011,48.3392319638769,48.3456886553348,48.353782544227,48.3669367857184
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,United States,USA,51.0654566136482,51.0734377798583,51.0929549927587,51.1160736905657,51.1399506490415,51.1652755936231,51.1926796223581,51.2131451104644,51.2238499505723,51.2246744582529,51.2174652352381,51.2035207401656,51.1847493545886,51.1636927194506,51.1406179767596,51.1200127237844,51.0991398849304,51.0726940534417,51.044170844705,51.0137389028595,50.9821366397793,50.9567075751865,50.9346547280443,50.9113023914623,50.888330687882,50.8651506858202,50.8371573039359,50.8018922638023,50.7692415450541,50.751430901827,50.7510487627387,50.7542916278125,50.7486485231897,50.7404063573475,50.7352127516627,50.7348264263889,50.7375539880595,50.741408191742,50.7450785084248,50.7228391483063,50.6772116071482,50.634125071578,50.5941190103787,50.5577484995307,50.5225310856601,50.4892787764875,50.4611604532338,50.4370082369458,50.4365621109903
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Indonesia,IDN,50.0827696042798,50.0749143658835,50.0667184096541,50.05823155846,50.0503241036113,50.0428342814102,50.0340025997982,50.0225072950444,50.0092159992122,49.9935198514287,49.974952434363,49.9566677780464,49.9377325335352,49.9174560578409,49.8990893519887,49.8805507831714,49.8620211235007,49.8457405564778,49.8304533302433,49.8139788974639,49.7967701425748,49.7830899213673,49.7705269243472,49.757268796419,49.7448429125516,49.7336613360067,49.722799714798,49.7141597950415,49.7063000936491,49.698466145447,49.6907068053289,49.6837542059608,49.675669621651,49.6656993865488,49.660644421217,49.6562784718235,49.6497854051784,49.6455519562952,49.6415907645597,49.6351733689095,49.6290730143403,49.6271043029049,49.6268312095097,49.6250976053021,49.6239387757997,49.6234494053683,49.6243417982067,49.6264588435768,49.6326773130837
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Pakistan,PAK,46.9008686910555,46.9690906321451,47.0381207661127,47.108467231912,47.1803282437282,47.2520495029027,47.3235995027633,47.4056252623379,47.5053134574957,47.609916729522,47.7045743327217,47.7851858136899,47.853337778115,47.9157128790528,47.9725904940982,48.0233257602393,48.0696038388765,48.1102796582077,48.1482495864521,48.1828484514587,48.200981998155,48.2107677694058,48.2225192237211,48.2364915031893,48.254415916778,48.2738810646979,48.2957909252809,48.3172590579871,48.3409391326772,48.3646265092077,48.3786947262275,48.3886759971495,48.4030248823577,48.4194954172083,48.4415391422734,48.4709364715051,48.5050173328194,48.5422127971301,48.5805239640175,48.6175145279216,48.6503588538415,48.6802891913171,48.7086842845714,48.8154394863654,49.0014777671769,49.1620013905651,49.2843157898191,49.3871723322798,49.4642214079999
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Nigeria,NGA,50.040114254804,50.0134064930913,49.9853927367164,49.9596094350425,49.9378649134299,49.9210470455208,49.9088445989168,49.898428002581,49.889320209297,49.8789810021197,49.8678174763042,49.8578364898718,49.8416444861576,49.826917430684,49.8188823773572,49.8104968588102,49.8000591401576,49.7877643144903,49.7746981316044,49.7706002209543,49.7720275125148,49.7701829906583,49.76451106143,49.7606121440339,49.7626968656627,49.7623818492577,49.7554707247144,49.7462692122302,49.7375882834745,49.7269990574437,49.7165732184708,49.7093140937012,49.7026320758724,49.6972590118798,49.6907630223798,49.680438918282,49.6667904910292,49.6499636982504,49.6334146993965,49.6175781588891,49.6026280779105,49.5891458657272,49.5762776399665,49.5621956774716,49.5449576163403,49.5271210052004,49.5103991442047,49.4940623348352,49.4818389352087
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Brazil,BRA,50.1019473470042,50.1181177360134,50.1330936212681,50.1464799867784,50.1585070908508,50.1697517935028,50.1804638197115,50.1902567025729,50.1989318151341,50.2066309887682,50.2136909358479,50.2201762029578,50.2266093628835,50.2336383757126,50.2414805201436,50.2503610258215,50.2598218087983,50.2693616973463,50.2831803226254,50.3006203124117,50.317800185618,50.3348028089343,50.3513103129676,50.368455365848,50.3860582454567,50.40349972545,50.4210329894906,50.4390667063755,50.4619962550403,50.4897106158708,50.5179408631093,50.545384623379,50.5724495478864,50.5979560714716,50.6212121403099,50.6429977026929,50.6624784088728,50.680096735128,50.6976809966792,50.7148027556554,50.7310637380196,50.7463227803274,50.7591873867865,50.7726625904252,50.7905841323915,50.8083587076298,50.8226083810694,50.8365364644823,50.8531400244162
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Bangladesh,BGD,48.5652851134023,48.5500040213751,48.5343212579372,48.5512402921298,48.6036490142456,48.6511507082847,48.6905710773546,48.7270064245499,48.7558269703245,48.7709488530626,48.7726803950018,48.7679640717576,48.7659508300484,48.7718282973874,48.7792808728564,48.7854225388778,48.7914055854545,48.7901300892559,48.7797254650034,48.7717857996983,48.7798540913696,48.7971747036515,48.8142690892646,48.8383697896395,48.8640919447445,48.8940047849861,48.9321741290389,48.9674854504946,49.0040534369085,49.0522583633854,49.1167753564851,49.1965448782207,49.2813081083632,49.3743759872698,49.4986031260398,49.6312050817251,49.7757117013614,49.9076041527997,49.9878345161836,50.046480948583,50.0964967280796,50.1480687490648,50.1968959619912,50.2402566052081,50.2709222833084,50.2933057502689,50.3222148379379,50.3588361266487,50.3863079836406
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Russian Federation,RUS,54.4107353892565,54.3527383888757,54.2946818639989,54.2371487983556,54.1737398098321,54.0990112979488,54.0206105361432,53.959752210287,53.9063596008084,53.8450944325758,53.7811075674623,53.7146910495478,53.6455331355236,53.572215455237,53.4854756119625,53.3845813538659,53.2834707426266,53.1983512751885,53.1429322480707,53.1150594304409,53.1040335147141,53.1076909603514,53.1329135852607,53.177580436541,53.2207209344997,53.2471616257978,53.2582156943698,53.2693607230279,53.2972159818296,53.343221035271,53.3984850457177,53.467185318843,53.5487287621907,53.6353287334415,53.7085795041113,53.7475579626622,53.764855283497,53.7700455135806,53.7603447142145,53.7374956093572,53.7068486038391,53.6739164632828,53.646264994708,53.6260253786333,53.6073233476231,53.5873289964501,53.5676166800889,53.5501227145566,53.5473054858739
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,Mexico,MEX,49.9251318126091,49.9925083566452,50.0587013494216,50.1255829554077,50.1981910008318,50.2581754460409,50.3025162327295,50.3495131456377,50.3961232748109,50.4419281290319,50.4871131763811,50.5298797965769,50.5708436183412,50.6106861889075,50.6501313589165,50.6893537653695,50.7265862077423,50.7628628945159,50.7945944678606,50.8252649514385,50.8570183362041,50.886528872237,50.9139730107961,50.9408136341918,50.9685608329738,50.9939367327726,51.0162262326733,51.0371391192862,51.0591851873361,51.0680734490497,51.0624400640363,51.0564116584524,51.0502265252377,51.045027407475,51.0419407300004,51.0407585948726,51.0420311116187,51.0454975058494,51.0484024952067,51.0452584076277,51.0399818984619,51.0380005791764,51.0379127562746,51.0405098391387,51.0450869332021,51.0526048602475,51.0658223922244,51.0836016548738,51.1204119242813
Rural population,SP.RUR.TOTL,China,CHN,713898765,730387430,744661478,756942270,768187399,778161684,785011465,788605339,791287529,793935216,797806157,802837860,806618745,810625110,815464944,821058949,826508924,831145763,835019382,836478966,836448460,835478607,833998460,831819843,828956742,825589438,821328874,815968942,809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,665644371,653193546,640545579,627502483,614037700,600413466,586968786,572999405,558762145,544289492
Rural population,SP.RUR.TOTL,India,IND,464399469,472993405,481735216,490514033,499271098,508145352,517163698,526359751,535874965,545936694,556742762,567730625,578938247,590268741,601720443,613230911,624772011,636410866,648077750,659790350,671750008,683730629,695722254,707713381,719594694,731424064,743195797,754851574,766464826,777743809,788105504,798147274,807850031,817080085,825714583,833902577,841745797,849365344,856891827,864287587,871315929,877931069,883907800,889270551,894450030,899185932,903131481,906325664,908684959
Rural population,SP.RUR.TOTL,United States,USA,55364268,55874046,56365499,56902406,57423878,57982322,58579920,59207469,59673829,59913573,60135341,60332364,60503262,60684895,60888123,61073788,61266559,61485081,61656881,61471853,61314541,61112155,60847887,60559606,60247274,59962727,59647910,59318323,59093274,59176653,59224903,59231337,59272576,59316092,59380586,59435929,59486862,59495270,59477423,59375348,59263241,59106371,58955597,58788250,58598755,58333412,57994170,57592357,57469027
Rural population,SP.RUR.TOTL,Indonesia,IDN,99901923,101912242,103900455,105866758,107814566,109740543,111650412,113549347,115424031,117079099,118585381,120021883,121352882,122538299,123548243,124427896,125207033,125888954,126448098,126762983,126894157,126914745,126834149,126659117,126392260,126038575,125559263,124927050,124157723,124225223,124215349,124130703,123929579,123687485,123459946,123218401,122929915,122577548,122217940,122079605,121918506,121686415,121363226,120962268,120479887,119926424,119312112,118656904,117874897
Rural population,SP.RUR.TOTL,Pakistan,PAK,46661515,47782861,48947078,50181666,51492610,52872643,54320986,55953896,57996109,60354319,62692646,64795487,66647802,68622204,70847514,73149864,75491112,77804108,80125063,82457877,84344645,86214116,88426939,90738196,93193415,95612752,98072717,100620127,103455636,106389285,108765682,110839491,113001810,115116972,117198541,119366136,121618092,123973649,126401257,128690602,130608810,132210696,133657977,134965499,136156249,137526581,139164735,140882429,142759072
Rural population,SP.RUR.TOTL,Nigeria,NGA,47383170,48309022,49315921,50419322,51594102,52848214,54169553,55526256,56924008,58132375,59287772,60210396,61107277,62158172,63139868,64088244,65035889,65994821,66954666,68207826,69449199,70728020,72036022,73345790,74645772,75959027,77280635,78635198,80050353,81155279,82274855,83391568,84499321,85595377,86680126,87761889,88835953,89904757,90970553,92054100,93123376,94145930,95103167,95975881,96818209,97678669,98511358,99300013,100084652
Rural population,SP.RUR.TOTL,Brazil,BRA,42624091,42653748,42651680,42622559,42572652,42512111,42436669,42342874,42228624,42094019,41925951,41726771,41492131,41223715,40911314,40561570,40174344,39755196,39301227,38809454,38282998,37739032,37181660,36611082,36026735,35313906,34582538,33836764,33078329,32874746,32702375,32502533,32287566,32065630,31829502,31577815,31311178,31037220,30758775,30459099,30150639,29836667,29517926,29198282,28873460,28546414,28227475,27904512,27559886
Rural population,SP.RUR.TOTL,Bangladesh,BGD,63645712,65059802,66357702,67352819,68206648,69050363,69903397,70685915,71465356,72541510,74198745,75903705,77577298,79170095,80640812,82005073,83322746,84617727,85920630,87113513,88338922,89639380,90956547,92240429,93427236,94656064,95976181,97345170,98716621,99943164,100932171,101791806,102546176,103135334,103381656,103436270,103295671,103121684,103188230,103307619,103432288,103566785,103659677,103681684,103727348,103777884,103723251,103604879,103504655
